,CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
4936603,Japan,JPN,Permanent cropland (% of land area),AG.LND.CROP.ZS,2010,0.853106569743519
4936604,Japan,JPN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2010,4365714732.55966
4936605,Japan,JPN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,2010,0.0306524250056127
4936606,Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2010,1684468955.29358
4936607,Japan,JPN,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,2010,1509891876.0
4936608,Japan,JPN,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,2010,6710.0
4936609,Japan,JPN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2010,2.2969999999999997
4936610,Japan,JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2010,16.7623525093226
4936611,Japan,JPN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2010,95.1569946023396
4936612,Japan,JPN,Population ages 65 and above (% of total),SP.POP.65UP.TO.ZS,2010,22.9421995174011
4936613,Japan,JPN,Population density (people per sq. km of land area),EN.POP.DNST,2010,351.30983404196996
4936614,Japan,JPN,Population growth (annual %),SP.POP.GROW,2010,0.0179605415195644
4936615,Japan,JPN,Population in largest city,EN.URB.LCTY,2010,36833979.0
4936616,Japan,JPN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,2010,31.7721853482045
4936617,Japan,JPN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,2010,80678987.0
4936618,Japan,JPN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,2010,62.996007652065295
4936619,Japan,JPN,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,2010,13.289890287451101
4936620,Japan,JPN,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,2010,63.7679101951478
4936621,Japan,JPN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,2010,51.2897797312
4936622,Japan,JPN,"Population, total",SP.POP.TOTL,2010,128070000.0
4936623,Japan,JPN,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,2010,40328237340.0434
4936624,Japan,JPN,"Portfolio Investment, net (BoP, current US$)",BN.KLT.PTXL.CD,2010,144768000000.0
4936625,Japan,JPN,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,2010,111.633356
4936626,Japan,JPN,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,2010,120.87823700000001
4936627,Japan,JPN,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,2010,14.5
4936628,Japan,JPN,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,2010,21.1
4936629,Japan,JPN,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,2010,30.9
4936630,Japan,JPN,"Prevalence of overweight, weight for height (% of children under 5)",SH.STA.OWGH.ZS,2010,1.5
4936631,Japan,JPN,"Prevalence of overweight, weight for height, female (% of children under 5)",SH.STA.OWGH.FE.ZS,2010,1.10000002384186
4936632,Japan,JPN,"Prevalence of overweight, weight for height, male (% of children under 5)",SH.STA.OWGH.MA.ZS,2010,1.89999997615814
4936633,Japan,JPN,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,2010,0.200000002980232
4936634,Japan,JPN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,2010,0.200000002980232
4936635,Japan,JPN,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,2010,0.30000001192092896
4936636,Japan,JPN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,2010,7.099999904632571
4936637,Japan,JPN,"Prevalence of stunting, height for age, female (% of children under 5)",SH.STA.STNT.FE.ZS,2010,6.5
4936638,Japan,JPN,"Prevalence of stunting, height for age, male (% of children under 5)",SH.STA.STNT.MA.ZS,2010,7.599999904632571
4936639,Japan,JPN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,2010,3.4000000953674303
4936640,Japan,JPN,"Prevalence of underweight, weight for age, female (% of children under 5)",SH.STA.MALN.FE.ZS,2010,3.29999995231628
4936641,Japan,JPN,"Prevalence of underweight, weight for age, male (% of children under 5)",SH.STA.MALN.MA.ZS,2010,3.5
4936642,Japan,JPN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,2010,2.29999995231628
4936643,Japan,JPN,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,2010,1.70000004768372
4936644,Japan,JPN,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,2010,2.9000000953674303
4936645,Japan,JPN,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,2010,1.27174166295473
4936646,Japan,JPN,"Primary completion rate, both sexes (%)",SE.PRM.CMPT.ZS,2010,100.600761413574
4936647,Japan,JPN,"Primary completion rate, female (%)",SE.PRM.CMPT.FE.ZS,2010,100.741577148438
4936648,Japan,JPN,"Primary completion rate, male (%)",SE.PRM.CMPT.MA.ZS,2010,100.466751098633
4936649,Japan,JPN,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,2010,46744397478.0
4936650,Japan,JPN,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,2010,201831000000.0
4936651,Japan,JPN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2010,11.3
4936652,Japan,JPN,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,2010,1.37
4936653,Japan,JPN,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,2010,1.6
4936654,Japan,JPN,Pupil-teacher ratio in primary education (headcount basis),SE.PRM.ENRL.TC.ZS,2010,17.772750854492198
4936655,Japan,JPN,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,2010,11.8861598968506
4936656,Japan,JPN,"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",IQ.WEF.PORT.XQ,2010,5.1531016113
4936657,Japan,JPN,Quasi-liquid liabilities (% of GDP),FS.LBL.QLIQ.GD.ZS,2010,99.838344689422
4936658,Japan,JPN,Rail lines (total route-km),IS.RRS.TOTL.KM,2010,20035.0
4936659,Japan,JPN,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,2010,20432.0
4936660,Japan,JPN,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,2010,244235.0
4936661,Japan,JPN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,2010,68.9944170092879
4936662,Japan,JPN,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,2010,67.7374316111609
4936663,Japan,JPN,Real effective exchange rate index (2010 = 100),PX.REX.REER,2010,100.0
4936664,Japan,JPN,Real interest rate (%),FR.INR.RINR,2010,3.84599838206141
4936665,Japan,JPN,Refugee population by country or territory of asylum,SM.POP.REFG,2010,2586.0
4936666,Japan,JPN,Refugee population by country or territory of origin,SM.POP.REFG.OR,2010,152.0
4936667,Japan,JPN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2010,11.2359773526974
4936668,Japan,JPN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2010,4.49748475828325
4936669,Japan,JPN,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,2010,3.25394
4936670,Japan,JPN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,2010,5152.63132
4936671,Japan,JPN,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,2010,43854026775.0
4936672,Japan,JPN,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,2010,11.2202011507835
4936673,Japan,JPN,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,2010,54124500000000.0
4936674,Japan,JPN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,2010,1.4683333333333302
4936675,Japan,JPN,Rural population,SP.RUR.TOTL,2010,12138475.0
4936676,Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2010,9.47799999999999
4936677,Japan,JPN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2010,-7.88074534009153
4936678,Japan,JPN,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,2010,9.61429239141556
4936679,Japan,JPN,Scientific and technical journal articles,IP.JRN.ARTC.SC,2010,47043.1
4936680,Japan,JPN,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,2010,10085934458.0
4936681,Japan,JPN,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,2010,16651733093.0
4936682,Japan,JPN,Secure Internet servers,IT.NET.SECR,2010,82823.0
4936683,Japan,JPN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,2010,646.701022878114
4936684,Japan,JPN,"Self-employed, female (% of females employed)",SL.EMP.SELF.FE.ZS,2010,11.3999996185303
4936685,Japan,JPN,"Self-employed, male (% of males employed)",SL.EMP.SELF.MA.ZS,2010,12.8999996185303
4936686,Japan,JPN,"Self-employed, total (% of total employed)",SL.EMP.SELF.ZS,2010,12.3000001907349
4936687,Japan,JPN,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,2010,134553000000.0
4936688,Japan,JPN,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,2010,164880000000.0
4936689,Japan,JPN,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,2010,71.2818516270495
4936690,Japan,JPN,"Services, etc., value added (annual % growth)",NV.SRV.TETC.KD.ZG,2010,1.44889206821051
4936691,Japan,JPN,"Services, etc., value added (constant 2005 US$)",NV.SRV.TETC.KD,2010,3201460052768.08
4936692,Japan,JPN,"Services, etc., value added (constant LCU)",NV.SRV.TETC.KN,2010,341279400000000.0
4936693,Japan,JPN,"Services, etc., value added (current LCU)",NV.SRV.TETC.CN,2010,341279400000000.0
4936694,Japan,JPN,"Services, etc., value added (current US$)",NV.SRV.TETC.CD,2010,3887899165982.19
4936695,Japan,JPN,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,2010,3765.0
4936696,Japan,JPN,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,2010,8.645947
4936697,Japan,JPN,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,2010,3.838135
4936698,Japan,JPN,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,2010,20.9873
4936699,Japan,JPN,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,2010,3.277631
4936700,Japan,JPN,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,2010,0.5566443
4936701,Japan,JPN,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,2010,10.222760000000001
4936702,Japan,JPN,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,2010,42.6
4936703,Japan,JPN,"Share of youth not in education, employment, or training, female (% of female youth population)",SL.UEM.NEET.FE.ZS,2010,5.92000007629395
4936704,Japan,JPN,"Share of youth not in education, employment, or training, male (% of male youth population)",SL.UEM.NEET.MA.ZS,2010,2.58999991416931
4936705,Japan,JPN,"Share of youth not in education, employment, or training, total (% of youth population)",SL.UEM.NEET.ZS,2010,4.28999996185303
4936706,Japan,JPN,"Smoking prevalence, females (% of adults)",SH.PRV.SMOK.FE,2010,11.7
4936707,Japan,JPN,"Smoking prevalence, males (% of adults)",SH.PRV.SMOK.MA,2010,38.4
4936708,Japan,JPN,Social contributions (% of revenue),GC.REV.SOCL.ZS,2010,0.828825368759353
4936709,Japan,JPN,Social contributions (current LCU),GC.REV.SOCL.CN,2010,457500000000.0
4936710,Japan,JPN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,2010,77.72142351747009
4936711,Japan,JPN,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,2010,4271091930000.0
4936712,Japan,JPN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,2010,119.74146325138001
4936713,Japan,JPN,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,2010,67.1864818978571
4936714,Japan,JPN,Subsidies and other transfers (current LCU),GC.XPN.TRFT.CN,2010,58567800000000.0
4936715,Japan,JPN,Surface area (sq. km),AG.SRF.TOTL.K2,2010,377950.0
4936716,Japan,JPN,"Survival rate to Grade 5 of primary education, both sexes (%)",SE.PRM.PRS5.ZS,2010,99.93675994873051
4936717,Japan,JPN,"Survival rate to Grade 5 of primary education, female (%)",SE.PRM.PRS5.FE.ZS,2010,99.9360733032227
4936718,Japan,JPN,"Survival rate to Grade 5 of primary education, male (%)",SE.PRM.PRS5.MA.ZS,2010,99.9373779296875
4936719,Japan,JPN,"Survival rate to the last grade of primary education, both sexes (%)",SE.PRM.PRSL.ZS,2010,99.9311370849609
4936720,Japan,JPN,"Survival rate to the last grade of primary education, female (%)",SE.PRM.PRSL.FE.ZS,2010,99.9360733032227
4936721,Japan,JPN,"Survival rate to the last grade of primary education, male (%)",SE.PRM.PRSL.MA.ZS,2010,99.92642211914058
4936722,Japan,JPN,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,2010,93.63429000000001
4936723,Japan,JPN,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,2010,87.13354
4936724,Japan,JPN,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,2010,2.59
4936725,Japan,JPN,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,2010,2.13
4936726,Japan,JPN,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,2010,5.11
4936727,Japan,JPN,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,2010,1.6
4936728,Japan,JPN,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,2010,1.66
4936729,Japan,JPN,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,2010,1.55
4936730,Japan,JPN,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,2010,3.14
4936731,Japan,JPN,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,2010,2.51
4936732,Japan,JPN,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,2010,5.24
4936733,Japan,JPN,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,2010,1.94
4936734,Japan,JPN,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,2010,2.2
4936735,Japan,JPN,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,2010,1.69
4936736,Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,2010,9.137961343691881
4936737,Japan,JPN,Tax revenue (current LCU),GC.TAX.TOTL.CN,2010,44080100000000.0
4936738,Japan,JPN,Taxes on goods and services (% of revenue),GC.TAX.GSRV.RV.ZS,2010,34.4405474051878
4936739,Japan,JPN,Taxes on goods and services (% value added of industry and services),GC.TAX.GSRV.VA.ZS,2010,4.01816456324941
4936740,Japan,JPN,Taxes on goods and services (current LCU),GC.TAX.GSRV.CN,2010,19010700000000.0
4936741,Japan,JPN,"Taxes on income, profits and capital gains (% of revenue)",GC.TAX.YPKG.RV.ZS,2010,39.8725692318283
4936742,Japan,JPN,"Taxes on income, profits and capital gains (% of total taxes)",GC.TAX.YPKG.ZS,2010,49.929786910646804
4936743,Japan,JPN,"Taxes on income, profits and capital gains (current LCU)",GC.TAX.YPKG.CN,2010,22009100000000.0
4936744,Japan,JPN,Taxes on international trade (% of revenue),GC.TAX.INTT.RV.ZS,2010,1.42376799411579
4936745,Japan,JPN,Taxes on international trade (current LCU),GC.TAX.INTT.CN,2010,785900000000.0
4936746,Japan,JPN,"Teachers in primary education, both sexes (number)",SE.PRM.TCHR,2010,399424.0
4936747,Japan,JPN,"Teachers in secondary education, both sexes (number)",SE.SEC.TCHR,2010,613851.0
4936748,Japan,JPN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,2010,587.94468
4936749,Japan,JPN,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,2010,0.0
4936750,Japan,JPN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,2010,10.9607662707811
4936751,Japan,JPN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,2010,16.5316574182424
4936752,Japan,JPN,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,2010,1.71307437639736
4936753,Japan,JPN,Theoretical duration of primary education (years),SE.PRM.DURS,2010,6.0
4936754,Japan,JPN,Theoretical duration of secondary education (years),SE.SEC.DURS,2010,6.0
4936755,Japan,JPN,Time to export (days),IC.EXP.DURS,2010,11.0
4936756,Japan,JPN,Time to import (days),IC.IMP.DURS,2010,11.0
4936757,Japan,JPN,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,2010,0.0302018813575308
4936758,Japan,JPN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,2010,1096068589804.25
4936759,Japan,JPN,Total reserves in months of imports,FI.RES.TOTL.MO,2010,15.685434087030199
4936760,Japan,JPN,Total reserves minus gold (current US$),FI.RES.XGLD.CD,2010,1061489860047.15
4936761,Japan,JPN,Trade (% of GDP),NE.TRD.GNFS.ZS,2010,29.147231958579106
4936762,Japan,JPN,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,2010,5.44880779658297
4936763,Japan,JPN,"Trademark applications, direct nonresident",IP.TMK.NRES,2010,21750.0
4936764,Japan,JPN,"Trademark applications, direct resident",IP.TMK.RESD,2010,92152.0
4936765,Japan,JPN,"Trademark applications, total",IP.TMK.TOTL,2010,113902.0
4936766,Japan,JPN,Transport services (% of commercial service exports),TX.VAL.TRAN.ZS.WT,2010,30.2818493869225
4936767,Japan,JPN,Transport services (% of commercial service imports),TM.VAL.TRAN.ZS.WT,2010,28.5247036083985
4936768,Japan,JPN,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,2010,31.430448779291396
4936769,Japan,JPN,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,2010,28.2182854906599
4936770,Japan,JPN,Travel services (% of commercial service exports),TX.VAL.TRVL.ZS.WT,2010,10.280383774214801
4936771,Japan,JPN,Travel services (% of commercial service imports),TM.VAL.TRVL.ZS.WT,2010,17.1355364586589
4936772,Japan,JPN,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,2010,9.82809092476571
4936773,Japan,JPN,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,2010,16.9514630707181
4936774,Japan,JPN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2010,89.0
4936775,Japan,JPN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,2010,56.0
4936776,Japan,JPN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2010,4.5
4936777,Japan,JPN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2010,4.30000019073486
4936778,Japan,JPN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2010,5.3000001907348615
4936779,Japan,JPN,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2010,5.3000001907348615
4936780,Japan,JPN,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,2010,5.0
4936781,Japan,JPN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2010,4.90000009536743
4936782,Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2010,7.900000095367429
4936783,Japan,JPN,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,2010,7.599999904632571
4936784,Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,2010,10.3000001907349
4936785,Japan,JPN,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,2010,10.1000003814697
4936786,Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2010,9.10000038146973
4936787,Japan,JPN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2010,8.89999961853027
4936788,Japan,JPN,Urban population,SP.URB.TOTL,2010,115931525.0
4936789,Japan,JPN,Urban population (% of total),SP.URB.TOTL.IN.ZS,2010,90.522
4936790,Japan,JPN,Urban population growth (annual %),SP.URB.GROW,2010,0.88224889806462
4936791,Japan,JPN,"Wage and salaried workers, female (% of females employed)",SL.EMP.WORK.FE.ZS,2010,88.1999969482422
4936792,Japan,JPN,"Wage and salaried workers, total (% of total employed)",SL.EMP.WORK.ZS,2010,87.3000030517578
4936793,Japan,JPN,"Wage and salary workers, male (% of males employed)",SL.EMP.WORK.MA.ZS,2010,86.6999969482422
4936794,Japan,JPN,Wholesale price index (2010 = 100),FP.WPI.TOTL,2010,100.0
5117367,Japan,JPN,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2011,99.9499893188477
5117368,Japan,JPN,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,2011,99.95004272460942
5117369,Japan,JPN,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,2011,99.949951171875
5117370,Japan,JPN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2011,-1.31140007890235
5117371,Japan,JPN,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,2011,3642836965674.65
5117372,Japan,JPN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2011,4813042352735.8
5117373,Japan,JPN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2011,-1.11627090995707
5117374,Japan,JPN,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,2011,28500.3487100938
5117375,Japan,JPN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2011,37655.647700395
5117376,Japan,JPN,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2011,3.5622231291059
5117377,Japan,JPN,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,2011,216921933669.216
5117378,Japan,JPN,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2011,3.45673987533032
5117379,Japan,JPN,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,2011,0.189042714958191
5117380,Japan,JPN,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,2011,11511775031.6505
5117381,Japan,JPN,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,2011,20.9463563360539
5117382,Japan,JPN,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2011,1275530463719.64
5117383,Japan,JPN,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2011,3.20586313127118
5117384,Japan,JPN,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2011,195221355965.071
5117385,Japan,JPN,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2011,0.0113594988388044
5117386,Japan,JPN,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2011,691737817.738878
5117387,Japan,JPN,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2011,21.50714071
5117388,Japan,JPN,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2011,0.0040306318049820895
5117389,Japan,JPN,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2011,245445726.82756495
5117390,Japan,JPN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2011,0.0153901306437865
5117391,Japan,JPN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2011,0.0
5117392,Japan,JPN,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,2011,0.0
5117393,Japan,JPN,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2011,0.560792843436698
5117394,Japan,JPN,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2011,34149536280.3621
5117395,Japan,JPN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2011,4.6522
5117396,Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,2011,58.244969446568696
5117397,Japan,JPN,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2011,37.3256976301091
5117398,Japan,JPN,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2011,20.919271816459602
5117399,Japan,JPN,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,2011,34.509975882481896
5117400,Japan,JPN,Agricultural land (% of land area),AG.LND.AGRI.ZS,2011,12.511143723169301
5117401,Japan,JPN,Agricultural land (sq. km),AG.LND.AGRI.K2,2011,45610.0
5117402,Japan,JPN,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2011,0.7753213949317671
5117403,Japan,JPN,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2011,1.6561405751252498
5117404,Japan,JPN,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,2011,42878.9232248846
5117405,Japan,JPN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2011,1.1569539849736898
5117406,Japan,JPN,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2011,1.9936152185444496
5117407,Japan,JPN,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,2011,56814573272.9721
5117408,Japan,JPN,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,2011,5768350902300.0
5117409,Japan,JPN,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,2011,5425700000000.0
5117410,Japan,JPN,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,2011,67985264450.4868
5117411,Japan,JPN,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2011,6545.945
5117412,Japan,JPN,"Air transport, passengers carried",IS.AIR.PSGR,2011,89788818.0
5117413,Japan,JPN,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,2011,812928.0
5117414,Japan,JPN,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,2011,74.256248474121
5117415,Japan,JPN,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,2011,77.3598937988281
